duns_number,company_name,tradestyle,address_line_1,address_line_2,city,state,postal_code,phone,website,revenue_raw,revenue_numeric,revenue_formatted,employees_total,employees_single_site,business_description,industry,ownership_type,entity_type,is_headquarters,contact_count,primary_contact_name,primary_contact_title,primary_contact_email_flag,primary_contact_phone_flag
071781298,Butler Properties LLC,,100 N 6Th St Ste 220C,,Minneapolis,Minnesota,55403-1502,1-612-339-4343,http://www.butlersquare.com,993884.98,993884.98,993884.98,2,2,Butler Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
096771565,"PGM, INC.",,1515 Constance Blvd Ne,,Soderville,Minnesota,55304-5635,1-612-363-5772,http://www.pgmservices.com,560841.98,560841.98,560841.98,2,2,"Pgm, Inc. is primarily engaged in furnishing building cleaning and maintenance services, not elsewhere classified, such as window cleaning, janitorial service, floor waxing, and office cleaning.",Building and Dwelling Services,Private,Independent,false,0,,,,
138899715,Weg Electric Corp,,800 Central Ave NE,,Minneapolis,Minnesota,55413-2403,,,1039187.0000000001,1039187.0000000001,1039187.0000000001,2,2,"Weg Electric Corp is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
041593647,JUST ONE ELECTRIC L.L.C.,,1936 4Th St E,,Saint Paul,Minnesota,55119-4006,,,623507.98,623507.98,623507.98,2,2,"Just One Electric L.L.C. is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
027850599,LAKES MEDICAL STAFFING LLC,,10101 246Th St N,,Scandia,Minnesota,55073-2702,,http://www.lakesmedicalstaffing.com,585532.01,585532.01,585532.01,2,2,"Lakes Medical Staffing Llc is primarily engaged in providing employment services, except theatrical employment agencies and motion picture casting bureaus. Establishments classified here may assist either employers or those seeking employment.",Employment Services,Private,Independent,false,0,,,,
119677240,"B & D WOOD RECYCLING & COMPOSTING, INC.",,6502 280Th St W,,Northfield,Minnesota,55057-5114,,,1126287.0,1126287,1126287.0,2,2,"B & D Wood Recycling & Composting, Inc. is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
119649073,OMNI DATA RETRIEVAL LLC,,20890 Kenbridge Ct Ste 2,,Lakeville,Minnesota,55044-8063,,http://www.omnidataretrieval.com,681706.01,681706.01,681706.01,2,2,"Omni Data Retrieval Llc is primarily engaged in supplying computer related services, not elsewhere classified. Computer consultants operating on a contract or fee basis are classified in this industry.",Computer System Design Services,Private,Independent,false,0,,,,
129110006,"LESMEISTER ENTERPRISES, LLC",,614 Vintage Rd NW,,Oronoco,Minnesota,55960-1457,,,728200.97,728200.97,728200.97,2,2,"Lesmeister Enterprises, Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,0,,,,
022713016,CENTER MARKET LLC,,1801 Main St,,Hugo,Minnesota,55038-9786,,,537498.0,537498,537498.0,2,2,"Center Market Llc is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,0,,,,
121985318,DIAMOND HEALTHCARE STAFFING LLC,,3128 Juniper Ln Unit I,,Woodbury,Minnesota,55125-9517,,,636533.02,636533.02,636533.02,2,2,"Diamond Healthcare Staffing Llc is primarily engaged in providing employment services, except theatrical employment agencies and motion picture casting bureaus. Establishments classified here may assist either employers or those seeking employment.",Employment Services,Private,Independent,false,0,,,,
108140785,NORTH COUNTRY PROPERTY MAINTENANCE LLC,,1021 Mill Ave,,Brainerd,Minnesota,56401-2308,,,559728.03,559728.03,559728.03,2,2,"North Country Property Maintenance Llc is primarily engaged in furnishing building cleaning and maintenance services, not elsewhere classified, such as window cleaning, janitorial service, floor waxing, and office cleaning.",Building and Dwelling Services,Private,Independent,false,0,,,,
119625562,GROUNDED WEALTH LLC,,2435 Comstock Ln N,,Plymouth,Minnesota,55447-2304,,,517845.99,517845.99,517845.99,2,2,Grounded Wealth Llc is primarily engaged in furnishing general or specialized management services on a day to day basis and on a contract or fee basis. Establishments in this industry do not provide operating staff.,Administrative Services,Private,Independent,false,0,,,,
110563159,NICOLLET PHARMACY L. L. C.,,2805 Nicollet Ave,,Minneapolis,Minnesota,55408-2329,1-612-345-7619,,511918.01,511918.01,511918.01,2,2,"Nicollet Pharmacy L. L. C. is primarily engaged in the retail sale of prescription drugs, proprietary drugs, and non-prescription medicines, and which may also carry a number of related lines, such as cosmetics, toiletries, tobacco, and novelty merchandise. These stores are included on the basis of their usual trade designation rather than on the stricter interpretation of commodities handled. This industry includes drug stores which also operate a soda fountain or lunch counter.",Pharmacies and Personal Care Stores,Private,Independent,false,0,,,,
037211435,MORNING FOUNDATION,,85 Langford Park,,Saint Paul,Minnesota,55108-1913,1-651-603-1720,,684813.9800000001,684813.9800000001,684813.9800000001,2,2,"Morning Foundation is a membership organization, not elsewhere classified.",Associations and Organizations,Private,Independent,false,0,,,,
138234496,200 NEW COUNTY RD 2 SOLAR LLC,,2303 Wycliff St Ste 300,,Saint Paul,Minnesota,55114-1278,,,2886207.1,2886207.1,2886207.1,2,2,"200 New County Rd 2 Solar Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
015341148,"BJT PROPERTIES, LLC",,7483 Hillsdale Loop Nw,,Walker,Minnesota,56484-2180,,,519146.03,519146.03,519146.03,2,2,"Bjt Properties, Llc is primarily engaged in the operation of nonresidential buildings.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
185119307,"TenX Systems, LLC",ResiDex Software,10 5Th St Sw,,Circle Pines,Minnesota,55014,1-866-512-8369,http://www.tenxsystems.com,603798.99,603798.99,603798.99,2,2,"Tenx Systems, Llc is primarily engaged in the wholesale distribution of computers, computer peripheral equipment, and computer software.","Computer, Office Equipment and Software Merchant Wholesalers",Private,Independent,false,0,,,,
025104180,DOVE PROPERTIES LLC,,6511 Military Rd,,Saint Paul,Minnesota,55129-9021,,,660245.0,660245,660245.0,2,2,Dove Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
120364753,APACHE MALL MANAGEMENT OFFICE,,333 Apache Mall,,Rochester,Minnesota,55902-2192,1-507-288-8056,http://www.apachemall.com,619228.01,619228.01,619228.01,2,2,Apache Mall Management Office is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
093907939,Update Company,,2380 Wycliff St Ste 200,,Saint Paul,Minnesota,55114-1257,1-651-641-0208,http://www.updatecompany.com,655965.98,655965.98,655965.98,2,2,Update Company is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
078350792,"AL TIGERS, LLC",Solar Arts Building,3501 Downers Dr Ne,,Minneapolis,Minnesota,55418-1746,1-612-670-6715,http://www.solarartsbuilding.com,555707.99,555707.99,555707.99,2,2,"Al Tigers, Llc is primarily engaged in the operation of nonresidential buildings.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
028997931,K & L BUCK PROPERTIES L. L. C.,,4201 W 1St St,,Duluth,Minnesota,55807-2761,,,516302.99999999994,516302.99999999994,516302.99999999994,2,2,K & L Buck Properties L. L. C. is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
027329803,TIME BOMB IRRIGATION L.L.C.,,5385 Stacy Trl Trlr 181,,Stacy,Minnesota,55079-9475,,,1298056.0,1298056,1298056.0,2,2,Time Bomb Irrigation L.L.C. is primarily engaged in operating water supply systems for the purpose of irrigation.,Water and Sewage Services,Private,Independent,false,0,,,,
012345157,BEVER PROPERTIES LLC,,31465 Veterans Rd,,La Crescent,Minnesota,55947-4238,,,622659.03,622659.03,622659.03,2,2,Bever Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
017261048,HAGE FAMILY TOOL LLC,,8265 Highway 95 Nw,,Princeton,Minnesota,55371-4904,,,586745.98,586745.98,586745.98,2,2,"Hage Family Tool Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
108637723,VELDHUIZEN PROPERTIES L. L. C.,,1563 81St St,,Edgerton,Minnesota,56128-1205,,,601782.98,601782.98,601782.98,2,2,Veldhuizen Properties L. L. C. is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
119681028,GILBERT BUILDING LLC L. L. C.,,413 Wacouta St Ste 140,,Saint Paul,Minnesota,55101-1635,1-651-222-2098,,692457.97,692457.97,692457.97,2,2,Gilbert Building Llc L. L. C. is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
966760907,Valley Senior Service Alliance,,2845 Hamline Ave N,,Saint Paul,Minnesota,55113-7127,1-651-631-6162,,3.0805714E7,30805714,$30.8M,2,2,"Services, Not Elsewhere Classified.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
025361963,VICTOR ELECTRIC LLC,,1666 Riverside,,Shakopee,Minnesota,55379-8093,1-612-500-7626,http://www.victorelectric.org,1676704.0,1676704,1676704.0,2,2,"Victor Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
108760717,LEON'S PROPERTIES LLC,,1218 W 96Th St,,Minneapolis,Minnesota,55431-2606,,,623812.02,623812.02,623812.02,2,2,Leon's Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
129298648,"KPC Consulting, LLC",,13008 Knollwood Dr,,Baxter,Minnesota,56425-8371,,,535857.98,535857.98,535857.98,2,2,"Kpc Consulting, Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,0,,,,
108197017,BENNETT PHARMACEUTICALS OF AMERICA LLC,,2125 Hollybush Rd,,Hamel,Minnesota,55340-9470,,,571133.97,571133.97,571133.97,2,2,"Bennett Pharmaceuticals Of America Llc is primarily engaged in the retail sale of prescription drugs, proprietary drugs, and non-prescription medicines, and which may also carry a number of related lines, such as cosmetics, toiletries, tobacco, and novelty merchandise. These stores are included on the basis of their usual trade designation rather than on the stricter interpretation of commodities handled. This industry includes drug stores which also operate a soda fountain or lunch counter.",Pharmacies and Personal Care Stores,Private,Independent,false,0,,,,
108183754,SOMA PROPERTY LLC,,806 W 62Nd St,,Minneapolis,Minnesota,55419-2247,,,977585.02,977585.02,977585.02,2,2,Soma Property Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
113002870,HEATHER PROPERTIES LLC,,7 Heather Pl,,Saint Paul,Minnesota,55102-2615,,,784578.03,784578.03,784578.03,2,2,"Heather Properties Llc is primarily engaged in leasing real property, not elsewhere classified.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
017909328,KDW PROPERTIES LLC,,19918 180Th Ave N,,Greenbush,Minnesota,56726-3000,,,511756.0,511756,511756.0,2,2,Kdw Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
